ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
2406-V	HSK 4	火	huǒ	fire	火车 - huǒchē - Train<br>着火 - zháohuǒ - Catch fire<br>火灾 - huǒzāi - Fire (disaster)	noun,element,nature	[sound:hsk4_火.wav]
658-V	HSK 4	获得	huòdé	obtain; gain	获得成功 - huòdé chénggōng - achieve success	verb	[sound:hsk1_获得.wav]
2407-V	HSK 4	活动	huódòng	activity; event	参加活动 - cānjiā huódòng - Participate in an activity<br>户外活动 - hùwài huódòng - Outdoor activity<br>组织活动 - zǔzhī huódòng - Organize an activity	noun,verb,action	[sound:hsk4_活动.wav]
2408-V	HSK 4	获奖	huòjiǎng	win an award	获奖作品 - huòjiǎng zuòpǐn - Award-winning work<br>获奖者 - huòjiǎng zhě - Award winner<br>希望获奖 - xīwàng huòjiǎng - Hope to win an award	verb,reward,success	[sound:hsk4_获奖.wav]
1369-V	HSK 4	活泼	huópō	lively; vivacious	很活泼 - hěn huópō - Very lively<br>活泼的孩子 - huópō de háizi - Energetic child<br>活泼可爱 - huópō kě'ài - lively and adorable	adjective	[sound:hsk1_活泼.wav]
2409-V	HSK 4	获取	huòqǔ	obtain; acquire	获取信息 - huòqǔ xìnxī - Obtain information<br>获取知识 - huòqǔ zhīshi - Acquire knowledge<br>获取资源 - huòqǔ zīyuán - Obtain resources	verb,action,acquisition	[sound:hsk4_获取.wav]
2410-V	HSK 4	忽然	hūrán	suddenly	忽然下雨了 - hūrán xiàyǔ le - It suddenly started raining<br>忽然想起 - hūrán xiǎngqǐ - Suddenly remember<br>忽然出现 - hūrán chūxiàn - Suddenly appear	adverb,time,surprise	[sound:hsk4_忽然.wav]
238-V	HSK 4	护士	hùshi	nurse	她是护士 - tā shì hùshi - She is a nurse<br>护士很好 - hùshi hěn hǎo - The nurse is kind<br>护士帮我 - hùshi bāng wǒ - She helps me<br>找护士 - zhǎo hùshi - Find a nurse<br>男护士 - nán hùshi - Male nurse	profession,health	[sound:hsk1_护士.wav]
1062-V	HSK 4	互相	hùxiāng	mutually; each other	互相帮助 - hùxiāng bāngzhù - help each other<br>互相学习 - hùxiāng xuéxí - learn from each other<br>互相尊重 - hùxiāng zūnzhòng - respect each other	adverb	[sound:hsk1_互相.wav]
2411-V	HSK 4	既	jì	both; already	既...又... - jì...yòu... - Both...and...<br>既然 - jìrán - Since<br>既便宜又好 - jì piányi yòu hǎo - Both cheap and good	conjunction,adverb,grammar	[sound:hsk4_既.wav]
2412-V	HSK 4	寄	jì	send (mail)	寄信 - jì xìn - Send a letter<br>寄包裹 - jì bāoguǒ - Send a package<br>寄到 - jì dào - Send to	verb,communication,mail	[sound:hsk4_寄.wav]
2413-V	HSK 4	假	jiǎ	fake; vacation	放假 - fàngjià - Be on vacation<br>假的 - jiǎ de - Fake<br>真假 - zhēn jiǎ - True or false	adjective,noun,authenticity	[sound:hsk4_假.wav]
863-V	HSK 4	加班	jiābān	work overtime	今天加班 - jīntiān jiā bān - Work late today<br>加班到很晚 - jiā bān dào hěn wǎn - Work until late<br>加班费 - jiābān fèi - Overtime pay	work	[sound:hsk1_加班.wav]
1220-V	HSK 4	价格	jiàgé	price	价格贵 - jiàgé guì - Expensive price<br>降低价格 - jiàngdī jiàgé - lower the price<br>价格合理 - jiàgé hélǐ - Reasonable price	shopping	[sound:hsk1_价格.wav]
1670-V	HSK 4	家具	jiājù	furniture	买家具 - mǎi jiājù - buy furniture<br>家具店 - jiājùdiàn - furniture store<br>家具设计 - jiājù shèjì - furniture design	daily	[sound:hsk1_家具.wav]
2414-V	HSK 4	加快	jiākuài	speed up; accelerate	加快速度 - jiākuài sùdù - Speed up<br>加快步伐 - jiākuài bùfá - Pick up the pace<br>加快发展 - jiākuài fāzhǎn - Accelerate development	verb,speed,increase	[sound:hsk4_加快.wav]
2415-V	HSK 4	减	jiǎn	reduce; decrease	减少 - jiǎnshǎo - Reduce<br>减肥 - jiǎnféi - Lose weight<br>十减三 - shí jiǎn sān - Ten minus three	verb,quantity,mathematics	[sound:hsk4_减.wav]
2416-V	HSK 4	降	jiàng	drop; descend	降低 - jiàngdī - Lower<br>下降 - xiàjiàng - Go down<br>降温 - jiàngwēn - Temperature drop	verb,movement,decrease	[sound:hsk4_降.wav]
2417-V	HSK 4	奖	jiǎng	prize; reward	得奖 - dé jiǎng - Win a prize<br>奖金 - jiǎngjīn - Bonus<br>颁奖 - bānjiǎng - Present an award	noun,verb,reward	[sound:hsk4_奖.wav]
2418-V	HSK 4	江	jiāng	river	长江 - chángjiāng - The Yangtze River<br>江河 - jiānghé - Rivers<br>江水 - jiāngshuǐ - River water	noun,nature,geography	[sound:hsk4_江.wav]
2419-V	HSK 4	将	jiāng	will (future); bring	将来 - jiānglái - In the future<br>将会 - jiāng huì - Will be<br>将要 - jiāngyào - About to	adverb,verb,future	[sound:hsk4_将.wav]
1209-V	HSK 4	降低	jiàngdī	lower; reduce	降低成本 - jiàngdī chéngběn - reduce costs<br>降低价格 - jiàngdī jiàgé - lower the price<br>降低风险 - jiàngdī fēngxiǎn - reduce risks	verb	[sound:hsk1_降低.wav]
2420-V	HSK 4	降价	jiàngjià	reduce price; discount	降价促销 - jiàngjià cùxiāo - Sale promotion<br>商品降价 - shāngpǐn jiàngjià - Product price reduction<br>大降价 - dà jiàngjià - Big sale	verb,commerce,price	[sound:hsk4_降价.wav]
1649-V	HSK 4	奖金	jiǎngjīn	bonus	年终奖金 - niánzhōng jiǎngjīn - Year-end bonus<br>发奖金 - fā jiǎngjīn - Pay bonuses<br>绩效奖金 - jìxiào jiǎngjīn - Performance bonus	work	[sound:hsk1_奖金.wav]
2421-V	HSK 4	将来	jiānglái	in the future; future	将来的计划 - jiānglái de jìhuà - Future plans<br>在将来 - zài jiānglái - In the future<br>将来有一天 - jiānglái yǒu yì tiān - One day in the future	noun,time,future	[sound:hsk4_将来.wav]
2422-V	HSK 4	降落	jiàngluò	land; touch down	飞机降落 - fēijī jiàngluò - The plane lands<br>安全降落 - ānquán jiàngluò - Land safely<br>降落时间 - jiàngluò shíjiān - Landing time	verb,airplane,movement	[sound:hsk4_降落.wav]
2423-V	HSK 4	降温	jiàngwēn	temperature drop; cool down	明天降温 - míngtiān jiàngwēn - Temperature drop tomorrow<br>大幅降温 - dàfú jiàngwēn - Sharp temperature drop<br>降温措施 - jiàngwēn cuòshī - Cooling measures	verb,noun,weather	[sound:hsk4_降温.wav]
1774-V	HSK 4	奖学金	jiǎngxuéjīn	scholarship	申请奖学金 - shēnqǐng jiǎngxuéjīn - apply for a scholarship<br>获得奖学金 - huòdé jiǎngxuéjīn - receive a scholarship<br>全额奖学金 - quán'é jiǎngxuéjīn - full scholarship	education	[sound:hsk1_奖学金.wav]
2424-V	HSK 4	将要	jiāngyào	be about to	将要发生 - jiāngyào fāshēng - About to happen<br>将要开始 - jiāngyào kāishǐ - About to start<br>将要毕业 - jiāngyào bìyè - About to graduate	adverb,time,future	[sound:hsk4_将要.wav]
2425-V	HSK 4	减轻	jiǎnqīng	lighten; reduce	减轻负担 - jiǎnqīng fùdān - Lighten the burden<br>减轻压力 - jiǎnqīng yālì - Reduce pressure<br>减轻痛苦 - jiǎnqīng tòngkǔ - Relieve pain	verb,quantity,decrease	[sound:hsk4_减轻.wav]
1211-V	HSK 4	减少	jiǎnshǎo	reduce; decrease	减少开支 - jiǎnshǎo kāizhī - reduce expenses<br>减少浪费 - jiǎnshǎo làngfèi - reduce waste<br>减少污染 - jiǎnshǎo wūrǎn - reduce pollution	verb	[sound:hsk1_减少.wav]
2426-V	HSK 4	健身	jiànshēn	fitness; work out	去健身 - qù jiànshēn - Go work out<br>健身运动 - jiànshēn yùndòng - Exercise<br>健身器材 - jiànshēn qìcái - Fitness equipment	noun,verb,sport	[sound:hsk4_健身.wav]
2427-V	HSK 4	健身房	jiànshēnfáng	gym; fitness center	去健身房 - qù jiànshēnfáng - Go to the gym<br>健身房会员 - jiànshēnfáng huìyuán - Gym member<br>附近的健身房 - fùjìn de jiànshēnfáng - Nearby gym	noun,place,sport	[sound:hsk4_健身房.wav]
624-V	HSK 4	建议	jiànyì	suggest; suggestion	建议你 - jiànyì nǐ - I recommend you<br>好建议 - hǎo jiànyì - good suggestion	verb,noun	[sound:hsk1_建议.wav]
2428-V	HSK 4	交	jiāo	hand in; pay; make friends	交朋友 - jiāo péngyou - Make friends<br>交作业 - jiāo zuòyè - Hand in homework<br>交费 - jiāo fèi - Pay fees	verb,action,relationship	[sound:hsk4_交.wav]
1361-V	HSK 4	骄傲	jiāo'ào	proud	很骄傲 - hěn jiāo'ào - Very proud<br>为你骄傲 - wèi nǐ jiāo'ào - Proud of you<br>骄傲自满 - jiāo'ào zìmǎn - Proud and complacent	adjective	[sound:hsk1_骄傲.wav]
2429-V	HSK 4	交警	jiāojǐng	traffic police officer	交警指挥 - jiāojǐng zhǐhuī - The officer directs traffic<br>交警罚款 - jiāojǐng fákuǎn - Traffic police fine<br>看到交警 - kàndào jiāojǐng - See a traffic officer	noun,profession,police	[sound:hsk4_交警.wav]
2430-V	HSK 4	教练	jiàoliàn	coach; trainer	足球教练 - zúqiú jiàoliàn - Football coach<br>私人教练 - sīrén jiàoliàn - Personal trainer<br>驾驶教练 - jiàshǐ jiàoliàn - Driving instructor	noun,sport,profession	[sound:hsk4_教练.wav]
1229-V	HSK 4	交流	jiāoliú	exchange; communicate	文化交流 - wénhuà jiāoliú - cultural exchange<br>交流经验 - jiāoliú jīngyàn - exchange experiences<br>国际交流 - guójì jiāoliú - international exchange	work	[sound:hsk1_交流.wav]
2431-V	HSK 4	郊区	jiāoqū	suburbs	住在郊区 - zhù zài jiāoqū - Live in the suburbs<br>郊区房子 - jiāoqū fángzi - Suburban house<br>城市郊区 - chéngshì jiāoqū - City suburbs	noun,place,geography	[sound:hsk4_郊区.wav]
2432-V	HSK 4	教师	jiàoshī	teacher; educator	中学教师 - zhōngxué jiàoshī - Middle/high school teacher<br>教师节 - jiàoshī jié - Teachers' Day<br>优秀教师 - yōuxiù jiàoshī - Excellent teacher	noun,profession,education	[sound:hsk4_教师.wav]
2433-V	HSK 4	教授	jiàoshòu	professor (university)	大学教授 - dàxué jiàoshòu - University professor<br>张教授 - zhāng jiàoshòu - Professor Zhang<br>请教教授 - qǐngjiào jiàoshòu - Consult the professor	noun,profession,education	[sound:hsk4_教授.wav]
2434-V	HSK 4	交通	jiāotōng	traffic; transportation	交通工具 - jiāotōng gōngjù - Means of transport<br>交通拥堵 - jiāotōng yōngdǔ - Traffic jam<br>公共交通 - gōnggòng jiāotōng - Public transportation	noun,transport,movement	[sound:hsk4_交通.wav]
2435-V	HSK 4	教学	jiàoxué	teaching; instruction	教学方法 - jiàoxué fāngfǎ - Teaching method<br>教学质量 - jiàoxué zhìliàng - Teaching quality<br>教学楼 - jiàoxué lóu - Teaching building	noun,education,method	[sound:hsk4_教学.wav]
1123-V	HSK 4	教育	jiàoyù	education	教育孩子 - jiàoyù háizi - educate children<br>接受教育 - jiēshòu jiàoyù - receive an education<br>教育水平 - jiàoyù shuǐpíng - education level	education	[sound:hsk1_教育.wav]
2436-V	HSK 4	叫作	jiàozuò	be called; be named	这叫作什么？ - zhè jiàozuò shénme? - What is this called?<br>这种水果叫作苹果 - zhè zhǒng shuǐguǒ jiàozuò píngguǒ - This fruit is called an apple<br>也叫作 - yě jiàozuò - Also called	verb,noun,name	[sound:hsk4_叫作.wav]
2437-V	HSK 4	价钱	jiàqián	price	价钱多少？ - jiàqián duōshao? - What is the price?<br>价钱合理 - jiàqián hélǐ - Reasonable price<br>问价钱 - wèn jiàqián - Ask the price	noun,commerce,money	[sound:hsk4_价钱.wav]
2438-V	HSK 4	加强	jiāqiáng	strengthen; intensify	加强合作 - jiāqiáng hézuò - Strengthen cooperation<br>加强管理 - jiāqiáng guǎnlǐ - Strengthen management<br>加强锻炼 - jiāqiáng duànliàn - Intensify exercise	verb,increase,improvement	[sound:hsk4_加强.wav]
2439-V	HSK 4	假日	jiàrì	holiday; day off	假日旅游 - jiàrì lǚyóu - Holiday travel<br>公共假日 - gōnggòng jiàrì - Public holiday<br>假日期间 - jiàrì qījiān - During the holidays	noun,time,rest	[sound:hsk4_假日.wav]
2440-V	HSK 4	加入	jiārù	join; become a member	加入组织 - jiārù zǔzhī - Join an organization<br>加入会员 - jiārù huìyuán - Become a member<br>欢迎加入 - huānyíng jiārù - Welcome to join	verb,participation,group	[sound:hsk4_加入.wav]
2441-V	HSK 4	加上	jiāshàng	plus; in addition	再加上 - zài jiāshàng - Furthermore<br>加上这个 - jiāshàng zhège - Add this<br>加上时间不够 - jiāshàng shíjiān búgòu - On top of that, there isn't enough time	verb,preposition,addition	[sound:hsk4_加上.wav]
2442-V	HSK 4	家庭	jiātíng	family; household	家庭成员 - jiātíng chéngyuán - Family members<br>家庭生活 - jiātíng shēnghuó - Family life<br>幸福的家庭 - xìngfú de jiātíng - Happy family	noun,family,social	[sound:hsk4_家庭.wav]
2443-V	HSK 4	家乡	jiāxiāng	hometown; native place	我的家乡 - wǒ de jiāxiāng - My hometown<br>回家乡 - huí jiāxiāng - Return to one's hometown<br>想念家乡 - xiǎngniàn jiāxiāng - Miss home	noun,place,origin	[sound:hsk4_家乡.wav]
2444-V	HSK 4	加油	jiāyóu	go for it!; fill up with gas	加油！ - jiāyóu! - Go for it!<br>加油站 - jiāyóuzhàn - Gas station<br>给汽车加油 - gěi qìchē jiāyóu - Fill up the car	verb,expression,encouragement	[sound:hsk4_加油.wav]
2445-V	HSK 4	加油站	jiāyóuzhàn	gas station	去加油站 - qù jiāyóuzhàn - Go to the gas station<br>最近的加油站 - zuìjìn de jiāyóuzhàn - Nearest gas station<br>加油站在哪儿？ - jiāyóuzhàn zài nǎr? - Where is the gas station?	noun,place,transport	[sound:hsk4_加油站.wav]
2446-V	HSK 4	家长	jiāzhǎng	parent (of a student)	学生家长 - xuésheng jiāzhǎng - Students' parents<br>家长会 - jiāzhǎnghuì - Parent-teacher meeting<br>家长意见 - jiāzhǎng yìjiàn - Parents' opinions	noun,family,education	[sound:hsk4_家长.wav]
1291-V	HSK 4	基本	jīběn	basic; fundamental	基本情况 - jīběn qíngkuàng - basic situation<br>基本条件 - jīběn tiáojiàn - fundamental conditions<br>基本要求 - jīběn yāoqiú - basic requirements	adjective	[sound:hsk1_基本.wav]
2447-V	HSK 4	基本上	jīběnshàng	basically; generally	基本上完成了 - jīběnshàng wánchéng le - Basically finished<br>基本上同意 - jīběnshàng tóngyì - Generally agree<br>基本上每天 - jīběnshàng měitiān - Practically every day	adverb,approximation,general	[sound:hsk4_基本上.wav]
2448-V	HSK 4	基础	jīchǔ	foundation; base	基础知识 - jīchǔ zhīshi - Basic knowledge<br>打好基础 - dǎ hǎo jīchǔ - Build a solid foundation<br>基础课 - jīchǔ kè - Foundation course	noun,adjective,foundation	[sound:hsk4_基础.wav]
2449-V	HSK 4	激动	jīdòng	excited; emotional	非常激动 - fēicháng jīdòng - Very excited<br>激动得哭了 - jīdòng de kū le - Cry with emotion<br>激动的心情 - jīdòng de xīnqíng - Intense emotion	adjective,emotion,intensity	[sound:hsk4_激动.wav]
2450-V	HSK 4	街道	jiēdào	street; avenue	在街道上 - zài jiēdào shàng - On the street<br>街道两边 - jiēdào liǎngbiān - Both sides of the street<br>热闹的街道 - rènao de jiēdào - Lively street	noun,place,city	[sound:hsk4_街道.wav]
1244-V	HSK 4	结果1	jiéguǒ	result; consequence	结果很好 - jiéguǒ hěn hǎo - good result<br>看结果 - kàn jiéguǒ - see the result<br>最后的结果 - zuìhòu de jiéguǒ - final result	noun,concept,study	[sound:hsk4_结果.wav]
2451-V	HSK 4	节假日	jiéjiàrì	public holidays and vacations	节假日期间 - jiéjiàrì qījiān - During the holidays<br>节假日安排 - jiéjiàrì ānpái - Holiday schedule<br>节假日放假 - jiéjiàrì fàngjià - Time off for holidays	noun,time,rest	[sound:hsk4_节假日.wav]
621-V	HSK 4	解释	jiěshì	explain	请解释 - qǐng jiěshì - Please explain<br>解释一下 - jiěshì yíxià - Explain it	verb	[sound:hsk1_解释.wav]
617-V	HSK 4	接受	jiēshòu	accept	接受建议 - jiēshòu jiànyì - Accept a suggestion<br>接受邀请 - jiēshòu yāoqǐng - Accept an invitation	verb	[sound:hsk1_接受.wav]
1215-V	HSK 4	节约	jiéyuē	save; economize	节约用水 - jiéyuē yòng shuǐ - save water<br>节约时间 - jiéyuē shíjiān - save time<br>节约资源 - jiéyuē zīyuán - conserve resources	verb	[sound:hsk1_节约.wav]
1839-V	HSK 4	结账	jiézhàng	pay the bill	服务员结账 - fúwùyuán jiézhàng - Waiter, the bill please.<br>我来结账 - wǒ lái jiézhàng - I'll pay the bill.<br>分开结账 - fēnkāi jiézhàng - Let's split the bill.	cooking	[sound:hsk1_结账.wav]
2452-V	HSK 4	接着	jiēzhe	then; next	接着说 - jiēzhe shuō - Continue speaking<br>接着做 - jiēzhe zuò - Continue doing<br>先...接着... - xiān...jiēzhe... - First...then...	adverb,conjunction,sequence	[sound:hsk4_接着.wav]
919-V	HSK 4	计划	jìhuà	plan	有计划 - yǒu jìhuà - there is a plan<br>计划去旅行 - jìhuà qù lǚxíng - plan a trip<br>制定计划 - zhìdìng jìhuà - make a plan	verb,work	[sound:hsk1_计划.wav]
634-V	HSK 4	积极	jījí	active; positive	很积极 - hěn jījí - very active<br>积极参加 - jījí cānjiā - actively participate	adjective	[sound:hsk1_积极.wav]
2453-V	HSK 4	积累	jīlěi	accumulate; build up	积累经验 - jīlěi jīngyàn - Accumulate experience<br>积累知识 - jīlěi zhīshi - Accumulate knowledge<br>慢慢积累 - mànmàn jīlěi - Accumulate gradually	verb,noun,accumulation	[sound:hsk4_积累.wav]
2454-V	HSK 4	仅	jǐn	only; merely	仅此而已 - jǐn cǐ éryǐ - That's all<br>不仅 - bùjǐn - Not only<br>仅仅 - jǐnjǐn - Only	adverb,restriction,limitation	[sound:hsk4_仅.wav]
1277-V	HSK 4	精彩	jīngcǎi	wonderful; spectacular	昨天的比赛太精彩了！ - zuótiān de bǐsài tài jīngcǎi le! - Yesterday's match was incredible!<br>他的表演非常精彩 - tā de biǎoyǎn fēicháng jīngcǎi - His performance was magnificent<br>这部电影很精彩 - zhè bù diànyǐng hěn jīngcǎi - This film is excellent<br>演讲精彩极了 - yǎnjiǎng jīngcǎi jí le - The speech was brilliant<br>精彩的故事 - jīngcǎi de gùshi - A captivating story	adjective	[sound:hsk1_精彩.wav]
710-V	HSK 4	警察	jǐngchá	police officer	他是警察 - tā shì jǐngchá - He is a police officer<br>报警找警察 - bàojǐng zhǎo jǐngchá - Call the police<br>交通警察 - jiāotōng jǐngchá - Traffic police officer	profession	[sound:hsk1_警察.wav]
957-V	HSK 4	景点	jǐngdiǎn	tourist attraction	旅游景点 - lǚyóu jǐngdiǎn - tourist spots<br>有名的景点 - yǒumíng de jǐngdiǎn - Famous attractions<br>热门景点 - rèmén jǐngdiǎn - Popular attractions	travel	[sound:hsk1_景点.wav]
